names,links,addresses,longitude,latitude,price,type,isHealthy,new_pred,health_color
Basil Rice,/restaurants/basil-rice/,479 Harvard St,42.347266,-71.128404,$$,"thai', 'chinese', 'japanese",0,0.02,red
Basta Pasta,/restaurants/basta-pasta/,319 Western Ave,42.364587,-71.113376,$$,italian,0,0.054,yellow
Bastille Kitchen,/restaurants/bastille-kitchen/,49 Melcher St,42.34943,-71.050165,$$$$$,french,0,0.034,red
Battery Park,/restaurants/battery-park/,33 Batterymarch St,42.357585,-71.054541,$$$,"bar-food', 'american-traditional', 'burgers",0,0.036,red
Beacon Hill Bistro,/restaurants/beacon-hill-bistro/,25 Charles St,42.356912,-71.070151,$$$$$,"french', 'american-traditional', 'bistro",0,0.068,yellow
Beacon Hill Chocolates,/restaurants/beacon-hill-chocolates/,91 Charles St,42.358827,-71.071062,$$$,desserts,0,0.04,red
Beacon Street Pizza,/restaurants/beacon-street-pizza/,147 Beacon St,42.378948,-71.106736,$$,pizza,0,0.048,yellow
Bean & Leaf Cafe,/restaurants/bean-leaf-cafe/,20 Custom House St,42.358138,-71.053362,$$,sandwiches,1,0.772,green
BeanTown Hoagie,/restaurants/beantown-hoagie/,102 Water St,42.357798,-71.055366,$,sandwiches,1,0.622,green
Beantown Pho & Grill,/restaurants/beantown-pho-grill/,272 Newbury St,42.349333,-71.083128,$$$,"vietnamese', 'noodle-shops",0,0.062,yellow
Beantown Pub,/restaurants/beantown-pub/,100 Tremont St,42.358138,-71.060726,$$,"american-new', 'new-england', 'bar-food",0,0.162,yellow
Beantown Taqueria,/restaurants/beantown-taqueria/,245 Massachusetts Ave,42.361649,-71.097352,$,"mexican', 'southwestern",0,0.052,yellow
Beantown Taqueria,/restaurants/beantown-taqueria-2/,148 Western Ave,42.364788,-71.108773,$,"mexican', 'southwestern",0,0.04,red
Beantowne Coffee House,/restaurants/beantowne-coffee-house/,1 Kendall Sq,42.365422,-71.090951,$,"cafes-coffeehouses', 'sandwiches', 'soups",1,0.894,green
Beat Hotel,/restaurants/beat-hotel/,13 Brattle St,42.373347,-71.120084,$$$$$,"american-new', 'gastropub",0,0.066,yellow
Beauty's,/restaurants/beautys/,228A Broadway,42.366506,-71.094315,$$,"pizza', 'sandwiches",0,0.108,yellow
Beehive,/restaurants/beehive/,541 Tremont St,42.344547,-71.070886,$$$$,"bar-food', 'american-new', 'cocktails",0,0.05,yellow
Bees Knees Supply Co.,/restaurants/bees-knees-supply-co/,12 Farnsworth St,42.351172,-71.048732,$$,"delis', 'sandwiches', 'american-new",1,0.456,green
Beijing Cafe,/restaurants/beijing-cafe/,728 Commonwealth Ave,42.349697,-71.106596,$$,chinese,0,0.012,red
Beijing Kyoto,/restaurants/beijing-kyoto/,112 South St,42.351002,-71.057693,$$,"chinese', 'japanese', 'sushi",0,0.034,red
Beijing Tokyo,/restaurants/beijing-tokyo/,781 Main St,42.363297,-71.096996,$$,"chinese', 'japanese",0,0.034,red
Bel Ari,/restaurants/bel-ari/,107 South St,42.351457,-71.057515,$$$$,italian,0,0.058,yellow
Bella Luna,/restaurants/bella-luna/,284 Amory St,42.314768,-71.10449,$$$,italian,0,0.16,yellow
Bella Vista,/restaurants/bella-vista/,288 Hanover St,42.364016,-71.05445,$$$,italian,0,0.016,red
Belly Wine Bar,/restaurants/belly-wine-bar/,1 Kendall Sq,42.366519,-71.090469,$$$$,"american-new', 'small-plates-tapas', 'wine-bar",0,0.24,green
Ben & Jerry's,/restaurants/ben-jerrys-5/,20 Park Plaza,42.351511,-71.068703,$,desserts,0,0,red
Ben & Jerry's,/restaurants/ben-jerrys-6/,1 Central Wharf,42.358986,-71.050617,$,desserts,0,0,red
Ben & Jerry's,/restaurants/ben-jerrys-3/,800 Boylston St,42.348656,-71.082637,$,desserts,0,0,red
Ben & Jerry's,/restaurants/ben-jerrys-4/,600 D St,42.348552,-71.039769,$,desserts,0,0,red
Ben & Jerry's,/restaurants/ben-jerrys/,174 Newbury St,42.350546,-71.07924,$,desserts,0,0.036,red
Ben & Jerry's,/restaurants/ben-jerrys-2/,36 JFK St,42.372632,-71.119869,$,desserts,0,0,red
Ben and Jerry's Cambridge,/restaurants/ben-and-jerrys-cambridge/,36 JFK STREET,42.37265,-71.119733,$,other,0,0.09,yellow
Benevento's,/restaurants/beneventos/,111 Salem St,42.36433,-71.055795,$$$,"pizza', 'italian",0,0.038,red
Benny's Crepe Cafe,/restaurants/bennys-crepe-cafe/,Location Varies,42.361311,-71.048291,$,crepes,0,0.092,yellow
Bergamot,/restaurants/bergamot/,118 Beacon St,42.377921,-71.105979,$$$$$,american-new,0,0.176,yellow
Berkeley Perk Cafe,/restaurants/berkeley-perk-cafe/,69 Berkeley St,42.346815,-71.070548,$,cafes-coffeehouses,0,0.144,yellow
Berkshire's,/restaurants/berkshires/,1 Hotel Dr,42.366447,-71.024379,$$$,american-traditional,0,0.188,yellow
Bernard's,/restaurants/bernards/,55 Boylston St,42.326237,-71.142633,$$$$,"chinese', 'dim-sum",0,0.094,yellow
BerryLine,/restaurants/berryline/,1 Arrow St,42.370996,-71.114196,$,desserts,0,0.014,red
BerryLine,/restaurants/berryline-2/,1668 Massachusetts Ave,42.382063,-71.11973,$,desserts,0,0.014,red
BerryLine,/restaurants/berryline-3/,1377 Boylston St,42.343925,-71.100564,$,desserts,0,0.014,red
Bertucci's,/restaurants/bertuccis--3/,799 Main St,42.363297,-71.097446,$$,"italian', 'pizza",0,0.004,red
Bertucci's,/restaurants/bertuccis-2/,533 Commonwealth Ave,42.349031,-71.096286,$$,"italian', 'pizza",0,0.004,red
Bertucci's,/restaurants/bertuccis-3/,1 Blackfan Cir,42.337797,-71.105396,$$,"italian', 'pizza",0,0.004,red
Bertucci's,/restaurants/bertuccis/,22 Merchants Row,42.359517,-71.055867,$$,"italian', 'pizza",0,0.006,red
Between Hours,/restaurants/between-hours/,154 Harvard Ave,42.352294,-71.131907,$,cafes-coffeehouses,0,0.026,red
bibim,/restaurants/bibim/,166 Harvard Ave,42.352285,-71.131905,$$$,korean,0,0.04,red
Biddy Early's,/restaurants/biddy-earlys/,141 Pearl St,42.354969,-71.053953,$,"bar-food', 'american-traditional",0,0.06,yellow
Big Daddy's,/restaurants/big-daddys/,436 Western Ave,42.362363,-71.141797,$$,"american-traditional', 'italian', 'pizza', 'sandwiches', 'wings",0,0.084,yellow
Big Daddy's Hot Dog Stand,/restaurants/big-daddys-hot-dog-stand/,622 Boylston St,42.350093,-71.07736,$,hot-dogs,0,0.05,yellow
Big Guy's Cafe & Grill,/restaurants/big-guys/,100 City Hall Plaza,42.358284,-71.059458,$$,"pizza', 'sandwiches",0,0.16,yellow
Bijou,/restaurants/bijou/,51 Stuart St,42.351149,-71.063768,$$$,cocktails,0,0.144,yellow
Bill's Bar & Lounge,/restaurants/bills-bar-lounge/,5 Lansdowne St,42.347192,-71.094689,$,"bar-food', 'hot-dogs",0,0.084,yellow
Billy Tse Restaurant,/restaurants/billy-tse-restaurant/,240 Commercial St,42.363791,-71.051461,$$$,"chinese', 'japanese', 'sushi",0,0.032,red
Billy's Sub Shop,/restaurants/billys-sub-shop/,57 Berkeley St,42.346405,-71.070927,$,"sandwiches', 'american-traditional",1,0.294,green
Bin 26,/restaurants/bin-26/,26 Charles St,42.356897,-71.070142,$$$$,"italian', 'wine-bar",0,0.054,yellow
Birch Bar,/restaurants/birch-bar/,425 Summer St,42.346086,-71.04328,$$$,american-new,0,0.05,yellow
Biryani Park Truck,/restaurants/biryani-park-truck/,Location Varies,42.361311,-71.048291,$$,sri-lankan,0,0.05,yellow
Bishop's Mediterranean,/restaurants/bishops-mediterranean/,70 Staniford St,42.363098,-71.063838,$$,mediterranean,0,0.126,yellow
BISq,/restaurants/bisq/,1071 Cambridge St,42.373001,-71.095057,$$$,"american-new', 'small-plates-tapas",0,0.264,green
Bistro du Midi,/restaurants/bistro-du-midi/,272 Boylston St,42.351968,-71.069947,$$$$,"french', 'bistro', 'wild-game",0,0.056,yellow
Bisuteki,/restaurants/bisuteki/,777 Memorial Dr,42.358897,-71.115696,$$$$,"japanese', 'sushi', 'steakhouses",0,0.016,red
Black Rose,/restaurants/black-rose/,160 State St,42.35933,-71.054253,$$$,"irish', 'bar-food",0,0.042,red
Black Seed Cafe & Grill,/restaurants/black-seed-cafe-grill/,131 Tremont St,42.356017,-71.062371,$,"cafes-coffeehouses', 'sandwiches",1,0.42,green
Blackbird Doughnuts,/restaurants/blackbird-doughnuts/,1395 Washington St,42.34133,-71.070197,$,bakeries,0,0.014,red
Blackjack Pasta Bar,/restaurants/blackjack-pasta-bar/,52 Queensberry St,42.342719,-71.09757,$$,"italian', 'sandwiches",1,0.126,yellow
Blackstone Grill,/restaurants/blackstone-grill/,15 Union St,42.360579,-71.057178,$$$,"american-traditional', 'new-england', 'seafood",0,0.052,yellow
Blazing Paddles,/restaurants/blazing-paddles/,82 Lansdowne St,42.347088,-71.098315,$$$,"bar-food', 'burgers', 'pizza",0,0.056,yellow
Bloc 11,/restaurants/bloc-11/,11 Bow St,42.380766,-71.096974,$$,"cafes-coffeehouses', 'sandwiches', 'local-organic",1,0.834,green
blu,/restaurants/blu/,4 Avery St,42.353098,-71.062741,$$$$,"french', 'american-new",0,0.084,yellow
Blue Asia Cafe,/restaurants/blue-asia-cafe/,113 Brighton Ave,42.35287,-71.131026,$,asian-fusion,0,0.072,yellow
Blue Dragon,/restaurants/blue-dragon/,324 A St,42.349348,-71.049653,$$$,"asian-fusion', 'gastropub', 'small-plates-tapas",0,0.054,yellow
Blue Fin,/restaurants/blue-fin/,1815 Massachusetts Ave,42.387294,-71.118395,$$$,"sushi', 'japanese",0,0.026,red
Blue Fuji Organic Restaurant,/restaurants/blue-fuji-organic-restaurant/,106 Cambridge St,42.360043,-71.12115,$,other,0,0.156,yellow
Blue Glass Cafe,/restaurants/blue-glass-cafe/,200 Clarendon St,42.350235,-71.075041,$$,"sandwiches', 'asian-fusion', 'sushi",1,0.788,green
Blue Nile,/restaurants/blue-nile/,389 Centre St,42.322201,-71.109629,$,"ethiopian', 'african",0,0.068,yellow
Blue State Coffee,/restaurants/blue-state-coffee/,957 Commonwealth Ave,42.351496,-71.119079,$,"cafes-coffeehouses', 'vegetarian-friendly', 'vegan",1,0.862,green
Blue State Coffee,/restaurants/blue-state-coffee-2/,155 Seaport Blvd,42.355168,-71.05191,$,"cafes-coffeehouses', 'vegetarian-friendly', 'vegan",1,0.88,green
Bluestone Bistro,/restaurants/bluestone-bistro/,1799 Commonwealth Ave,42.340174,-71.151261,$$,"pizza', 'italian', 'bar-food', 'sandwiches",0,0.048,yellow
Blunch,/restaurants/blunch/,59 E Springfield St,42.335426,-71.074788,$$,sandwiches,1,0.608,green
Boa Nation,/restaurants/boa-nation/,571 MASSACHUSETTS AVE,42.364951,-71.102426,$$,other,0,0.266,green
Boca Granda Taqueria,/restaurants/boca-granda-taqueria-2/,366 Washington St,42.349051,-71.153809,$,mexican,0,0.018,red
Boca Grande Taqueria,/restaurants/boca-grande-taqueria-2/,149 1st St,42.36623,-71.078185,$,mexican,0,0.018,red
Boca Grande Taqueria ,/restaurants/boca-grande-taqueria/,1294 Beacon St,42.342377,-71.120649,$,mexican,0,0.034,red
Boca Grande Taqueria,/restaurants/boca-grande-taqueria-4/,1728 Massachusetts Ave,42.384276,-71.119417,$,mexican,0,0.18,yellow
Bogie's Place,/restaurants/bogies-place/,25 Temple Place,42.35528,-71.06221,$$$$,steakhouses,0,0.118,yellow
Boloco,/restaurants/boloco-2/,2 Park Plaza,42.35175,-71.06804,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-14/,1080 Boylston St,42.347703,-71.086667,$,"eclectic-international', 'mexican",0,0.226,yellow
Boloco,/restaurants/boloco-10/,283 Longwood Ave,42.3377,-71.105183,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-4/,247 Newbury St,42.349151,-71.084308,$,"mexican', 'vegetarian-friendly",1,0.988,green
Boloco,/restaurants/boloco-12/,569 Boylston St,42.350621,-71.076428,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-3/,27 School St,42.357737,-71.059377,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-9/,50 Congress St,42.357713,-71.055948,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-13/,284 Congress St,42.353001,-71.052868,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-6/,359 Huntington Ave,42.339913,-71.090138,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco/,71 Mount Auburn St,42.371896,-71.118597,$,"mexican', 'vegetarian-friendly",1,0.828,green
Boloco,/restaurants/boloco-7/,133 Federal St,42.354172,-71.056685,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-8/,125 Pearl St,42.35496,-71.053901,$,"mexican', 'vegetarian-friendly",1,1,green
Boloco,/restaurants/boloco-5/,1940 Beacon St,42.335985,-71.150211,$,"mexican', 'vegetarian-friendly",1,0.828,green
Bom Cafe,/restaurants/bom-cafe/,1093 Cambridge St,42.373053,-71.095475,$,"brazilian', 'south-american', 'cafes-coffeehouses",0,0.118,yellow
Bombay Cafe ,/restaurants/bombay-cafe/,175 Massachusetts Ave,42.34629,-71.087461,$$,indian,0,0.286,green
Bon Chon,/restaurants/bon-chon/,123 Brighton Ave,42.352906,-71.131344,$$$,"korean', 'chicken', 'wings', 'sushi",0,0.114,yellow
Bon Chon,/restaurants/bon-chon-2/,57 JFK St,42.371613,-71.120938,$$$,"chicken', 'korean', 'barbecue",0,0.03,red
Bon Me,/restaurants/bon-me/,1 Kendall Square,42.367791,-71.089723,$$,vietnamese,0,0.182,yellow
Bon Me Truck,/restaurants/bon-me-truck/,Location Varies,42.36048,-71.059062,$,"vietnamese', 'sandwiches', 'vegetarian-friendly', 'vegan",1,0.732,green
Bonapita,/restaurants/bonapita/,49 Franklin St,42.355601,-71.058697,$$,mediterranean,0,0.014,red
BOND,/restaurants/bond/,250 Franklin St,42.356397,-71.054462,$$$$$,"american-new', 'small-plates-tapas', 'cocktails",0,0.078,yellow
Bondir,/restaurants/bondir/,279A Broadway,42.368172,-71.097784,$$$$,"american-new', 'local-organic",1,0.624,green
Boston Beer Works,/restaurants/boston-beer-works-3/,Logan Airport,42.365613,-71.00956,$$,other,0,0.128,yellow
Boston Beer Works,/restaurants/boston-beer-works/,61 Brookline Ave,42.34683,-71.099163,$$,"american-traditional', 'bar-food', 'pizza",0,0.024,red
Boston Beer Works,/restaurants/boston-beer-works-2/,112 Canal St,42.364569,-71.06038,$$,"american-traditional', 'bar-food', 'pizza",0,0.046,red
Boston Brewin Coffee,/restaurants/boston-brewin-coffee/,45 Bromfield St,42.356899,-71.060631,$,cafes-coffeehouses,0,0.144,yellow
Boston Buddhist Tea House,/restaurants/boston-buddhist-tea-house/,950 Massachusetts Ave,42.368811,-71.10983,$,"chinese', 'vegetarian-friendly', 'teahouses",1,0.658,green
Boston Burger Company,/restaurants/boston-burger-company-3/,1105 Massachusetts Ave,42.370793,-71.113375,$$,"burgers', 'wings",0,0.282,green
Boston Burger Company,/restaurants/boston-burger-company-2/,1100 Boylston St,42.347034,-71.088582,$$,"burgers', 'wings",0,0.282,green
Boston Burger Company,/restaurants/boston-burger-company/,37 Davis Sq,42.3966,-71.122629,$$,"burgers', 'wings",0,0.282,green
Boston Chipyard,/restaurants/boston-chipyard/,257 Fanueil Hall Marketplace,42.361224,-71.054635,$,desserts,0,0.04,red
Boston Chops,/restaurants/boston-chops/,1375 Washington St,42.341509,-71.069517,$$$$$,"steakhouses', 'seafood",0,0.046,red
Boston Chowda Co,/restaurants/boston-chowda-co/,800 Boylston St,42.348785,-71.082408,$,"soups', 'new-england",0,0.352,green
Boston Chowda Co,/restaurants/boston-chowda-co-2/,1 Faneuil Hall Marketplace,42.360407,-71.054624,$,"soups', 'new-england",0,0.342,green
Boston Common Coffee Company,/restaurants/boston-common-coffee-company/,10 High St,42.353557,-71.056596,$,"cafes-coffeehouses', 'sandwiches",1,0.942,green
Boston Common Coffee Company,/restaurants/boston-common-coffee-company-3/,515 Washington St,42.353487,-71.062599,$,"cafes-coffeehouses', 'sandwiches",1,0.97,green
Boston Common Coffee Company,/restaurants/boston-common-coffee-company-4/,89 Canal St,42.364298,-71.059791,$,"cafes-coffeehouses', 'sandwiches",1,0.97,green
Boston Common Coffee Company ,/restaurants/boston-common-coffee-company-2/,97 Salem St,42.364052,-71.055898,$,"cafes-coffeehouses', 'sandwiches",1,0.97,green
Boston House of Pizza,/restaurants/boston-house-of-pizza-3/,173 Amory St,42.350244,-71.113724,$$,"pizza', 'italian', 'sandwiches",0,0.166,yellow
Boston House of Pizza,/restaurants/boston-house-of-pizza-2/,305 Huntington Ave,42.340775,-71.087474,$,"pizza', 'sandwiches",0,0.218,yellow
Boston Indian Kitchen,/restaurants/boston-indian-kitchen/,51 Massachusetts Ave,42.349692,-71.089234,$$,indian,0,0.238,green
Boston Kabob Company,/restaurants/boston-kabob-company/,164 Brighton Ave,42.352997,-71.132771,$$,middle-eastern,0,0.068,yellow
Boston Kebab House,/restaurants/boston-kebab-house/,7 Liberty Sq,42.35813,-71.055457,$$,middle-eastern,0,0.358,green
Boston Kitchen Pizza,/restaurants/boston-kitchen-pizza/,1 Stuart St,42.350849,-71.063394,$$,"pizza', 'sandwiches",0,0.07,yellow
Boston Market,/restaurants/boston-market/,245 Massachusetts Ave,42.344048,-71.086364,$,"chicken', 'barbecue",0,0.33,green
Boston News Cafe,/restaurants/boston-news-cafe/,28 State St,42.358897,-71.057695,$$,"sandwiches', 'delis",1,0.92,green
Boston Pizza Express ,/restaurants/boston-pizza-express/,1026A Commonwealth Ave,42.352201,-71.12184,$,pizza,0,0.134,yellow
Boston Pizza Stop & Cafe,/restaurants/boston-pizza-stop-cafe/,851 Harrison Ave,42.33464,-71.07554,$,pizza,0,0.042,red
Boston Pushcart,/restaurants/boston-pushcart/,Rose Kennedy Greenway,42.361213,-71.052739,$,american-traditional,0,0.05,yellow
Boston Sail Loft,/restaurants/boston-sail-loft/,80 Atlantic Ave,42.362724,-71.051295,$$$,"seafood', 'american-traditional",0,0.052,yellow
Boston Shawarma,/restaurants/boston-shawarma/,315 Huntington Ave,42.340535,-71.087946,$$,middle-eastern,0,0.204,yellow
Boston Shawarma 2,/restaurants/boston-shawarma-2/,226 Washington St,42.358014,-71.057851,$$,"middle-eastern', 'vegetarian-friendly', 'sandwiches",1,0.644,green
Boston Super Dog,/restaurants/boston-super-dog/,Location Varies,42.366062,-71.048291,$$,"hot-dogs', 'sandwiches",1,0.678,green
Boston Tea Stop,/restaurants/boston-tea-stop/,54 JFK St,42.37182,-71.120595,$,"teahouses', 'smoothies-juice-bar', 'desserts', 'cafes-coffeehouses",0,0.022,red
Boston's Baddest Burger,/restaurants/bostons-baddest-burger/,Location Varies,42.330704,-71.094718,$$,"burgers', 'sandwiches",1,0.788,green
Bostonia Public House,/restaurants/bostonia-public-house/,131 State St,42.359192,-71.054277,$$$$,american-new,0,0.088,yellow
Bottega di Capri,/restaurants/bottega-di-capri/,41 Harvard St,42.334497,-71.119346,$$,italian,0,0.054,yellow
Bottega Fiorentina,/restaurants/bottega-fiorentina/,313B Harvard St,42.343342,-71.122994,$,italian,0,0.224,yellow
Bourbon Coffee,/restaurants/bourbon-coffee/,1815 Massachusetts Ave,42.386196,-71.119297,$,cafes-coffeehouses,0,0.006,red
Bova's Bakery,/restaurants/bovas-bakery/,134 Salem St,42.365297,-71.055695,$,"bakeries', 'desserts', 'delis', 'sandwiches",1,0.802,green
boYO,/restaurants/boyo/,175 Cambridge St,42.361297,-71.065514,$,desserts,0,0.012,red
Brandy Pete's,/restaurants/brandy-petes/,267 Franklin St,42.356828,-71.053773,$$$,"american-traditional', 'burgers",0,0.052,yellow
Brass Union,/restaurants/brass-union/,70 Union Sq,42.379997,-71.095048,$$$,"american-new', 'cocktails",0,0.116,yellow
Brasserie Jo,/restaurants/brasserie-jo/,120 Huntington Ave,42.349197,-71.077095,$$$$$,french,0,0.056,yellow
Bravo,/restaurants/bravo/,465 Huntington Ave,42.338537,-71.093656,$$$$$,american-new,0,0.162,yellow
Bravo Pizza,/restaurants/bravo-pizza/,160 Brighton Ave,42.353062,-71.132811,$$,"pizza', 'sandwiches",0,0.074,yellow
Brew,/restaurants/brew/,75 Northern Ave,42.352378,-71.045281,$,cafes-coffeehouses,0,0.13,yellow
Bricco,/restaurants/bricco/,241 Hanover St,42.363297,-71.055395,$$$$$,italian,0,0.036,red
Brick & Mortar,/restaurants/brick-mortar/,569 Massachusetts Ave,42.367715,-71.107705,$$,"bar-food', 'american-new",0,0.044,red
Brick House,/restaurants/brick-house/,256 Washington St.,42.347778,-71.149751,$$,"pizza', 'sandwiches', 'italian",0,0.044,red
Brigham Circle,/restaurants/brigham-circle/,728 Huntington Ave,42.334051,-71.105119,$$,chinese,0,0.026,red
Brighton House Of Pizza,/restaurants/brighton-house-of-pizza/,218 Market St,42.355059,-71.150031,$$,"pizza', 'sandwiches",0,0.114,yellow
Bristol Lounge,/restaurants/bristol-lounge/,200 Boylston St,42.352289,-71.068249,$$$$$,"american-new', 'vegetarian-friendly",1,0.274,green
Broad Street Riot,/restaurants/broad-street-riot/,131 Broad St,42.357057,-71.051976,$$$$,"seafood', 'southern-soul', 'american-new",0,0.098,yellow
Brookline Family Turkish Restaurant,/restaurants/brookline-family-turkish-restaurant/,305 Washington St,42.333329,-71.119683,$$$,turkish,0,0.096,yellow
Brookline Lunch,/restaurants/brookline-lunch/,9 Brookline St,42.363857,-71.101836,$,"diners-coffee-shops', 'mediterranean",0,0.368,green
Brookline Spa,/restaurants/brookline-spa/,75 Harvard St,42.335897,-71.120696,$,"sandwiches', 'pizza",0,0.202,yellow
Brown Sugar Cafe,/restaurants/brown-sugar-cafe/,1033 Commonwealth Ave,42.351982,-71.121997,$$$,thai,0,0.136,yellow
Brownstone,/restaurants/brownstone/,111 Dartmouth St,42.347525,-71.076208,$$$,"american-traditional', 'bar-food",0,0.096,yellow
Bruegger's Bagels,/restaurants/brueggers-bagels-7/,253 Harvard St,42.34134,-71.121182,$,"bagels', 'sandwiches",1,0.99,green
Bruegger's Bagels,/restaurants/brueggers-bagels-4/,1876 Massachusetts Ave,42.388163,-71.119497,$,"bagels', 'sandwiches",1,0.98,green
Bruegger's Bagels,/restaurants/brueggers-bagels-3/,211 Congress St,42.354845,-71.055174,$,"bagels', 'sandwiches",1,0.99,green
